00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
00
0b
30
39
2e
2f
34
2d
32
33
58
81
56
57
5c
55
5a
5b
80
89
7e
7f
84
7d
82
83
68
11
66
67
6c
65
6a
6b
10
19
0e
0f
14
0d
12
13
38
61
36
37
3c
35
3a
3b
60
69
5e
5f
64
5d
62
63
48
71
46
47
4c
45
4a
4b
70
79
6e
6f
74
6d
72
73
18
41
16
17
1c
15
1a
1b
40
49
3e
3f
44
3d
42
43
28
51
26
27
2c
25
2a
2b
50
59
4e
4f
54
4d
52
53
78
21
76
77
7c
75
7a
7b
20
29
1e
1f
24
1d
22
23
88
31
86
87
0c
85
0a
0b
30
39
2e
2f
34
2d
32
33
58
81
56
57
5c
55
5a
5b
80
89
7e
7f
84
7d
82
83
68
11
66
67
6c
65
6a
6b
10
19
0e
0f
14
0d
12
13
38
61
36
37
3c
35
3a
3b
60
69
5e
5f
64
5d
62
63
48
71
46
47
4c
45
4a
4b
70
79
6e
6f
74
6d
72
73
18
41
16
17
1c
15
1a
1b
40
49
3e
3f
44
3d
42
43
28
51
26
27
2c
25
2a
2b
50
59
4e
4f
54
4d
52
53
78
21
76
77
7c
75
7a
7b
20
29
1e
1f
24
1d
22
23
88
31
86
87
0c
85
0a
0b
30
39
2e
2f
34
2d
32
33
58
81
56
57
5c
55
5a
5b
80
89
7e
7f
84
7d
82
83
68
11
66
67
6c
65
6a
6b
10
19
0e
0f
14
0d
12
13
38
61
36
37
3c
35
3a
3b
60
69
5e
5f
64
5d
62
63
48
71
46
47
4c
45
4a
4b
70
79
6e
6f
74
6d
72
73
18
41
16
17
1c
15
1a
1b
40
49
3e
3f
44
3d
42
43
28
51
26
27
2c
25
2a
2b
50
59
4e
4f
54
4d
52
53
78
21
76
77
7c
75
7a
7b
20
29
1e
1f
24
1d
22
23
88
31
86
87
0c
85
0a
0b
30
39
2e
2f
34
2d
32
33
58
81
56
57
5c
55
5a
5b
80
89
7e
7f
84
7d
82
83
68
11
66
67
6c
65
6a
6b
10
19
0e
0f
14
0d
12
13
38
61
36
37
3c
35
3a
3b
60
69
5e
5f
64
5d
62
63
48
71
46
47
4c
45
4a
4b
70
79
6e
6f
74
6d
72
73
18
41
16
17
1c
15
1a
1b
40
49
3e
3f
44
3d
42
43
28
51
26
27
2c
25
2a
2b
50
59
4e
4f
54
4d
52
53
78
21
76
77
7c
75
7a
7b
20
29
1e
1f
24
1d
22
23
88
31
86
87
0c
85
0a
0b
30
39
2e
2f
34
2d
32
33
58
81
56
57
5c
55
5a
5b
80
89
7e
7f
84
7d
82
83
68
11
66
67
6c
65
6a
6b
10
19
0e
